venda_id,produto_key,descricao,quantidade,unidade,preco_unitario,desconto,total
V000549,P002,Cimento CP-V 50kg,74,SC,38.03,0.0,2814.22
V000549,P020,Broca de Concreto 10mm,61,UN,14.02,68.42,786.8
V000549,P029,Argamassa AC-II 20kg,98,SC,25.96,0.0,2544.08
V000549,P017,Massa Corrida 25kg,86,BD,37.93,326.2,2935.78
V000549,P021,Mangueira 1/2 50m,95,RL,66.07,188.3,6088.35
V000550,P005,Brita 1 20kg,42,SC,14.96,62.83,565.49
V000550,P011,Ferro 12mm 12m,15,BR,74.92,0.0,1123.8
V000550,P008,Bloco de Concreto,13,UN,3.82,2.48,47.18
V000550,P030,Gesso 20kg,35,SC,18.1,0.0,633.5
V000551,P023,Tubo PVC 50mm 6m,86,BR,27.99,0.0,2407.14
V000551,P022,Tubo PVC 100mm 6m,28,BR,42.51,119.03,1071.25
V000551,P027,Tomada 2P+T,27,UN,13.96,18.85,358.07
V000551,P026,Disjuntor 20A,47,UN,27.93,0.0,1312.71
V000551,P025,Fio Eletrico 2.5mm 100m,95,RL,240.89,0.0,22884.55
V000552,P024,Joelho PVC 100mm,11,UN,7.04,0.0,77.44
V000552,P018,Disco de Corte 4.5,14,UN,7.95,0.0,111.3
V000552,P030,Gesso 20kg,14,SC,18.15,0.0,254.1
V000552,P025,Fio Eletrico 2.5mm 100m,15,RL,237.48,71.24,3490.96
V000553,P003,Areia Media 20kg,9,SC,12.2,0.0,109.8
V000553,P016,Rejunte 5kg,6,PCT,12.81,2.31,74.55
V000554,P011,Ferro 12mm 12m,73,BR,74.15,0.0,5412.95
V000554,P019,Rebolo Desbaste 4.5,21,UN,10.39,10.91,207.28
V000554,P014,Tinta Latex 18L,23,GL,90.77,0.0,2087.71
V000554,P008,Bloco de Concreto,74,UN,3.87,0.0,286.38
V000555,P026,Disjuntor 20A,9,UN,27.77,0.0,249.93
V000555,P001,Cimento CP-II 50kg,13,SC,35.25,0.0,458.25
V000556,P005,Brita 1 20kg,15,SC,14.98,0.0,224.7
V000556,P017,Massa Corrida 25kg,16,BD,38.2,0.0,611.2
V000556,P009,Ferro 10mm 12m,7,BR,54.52,0.0,381.64
V000556,P014,Tinta Latex 18L,20,GL,90.48,0.0,1809.6
V000556,P003,Areia Media 20kg,2,SC,11.82,0.0,23.64
V000557,P026,Disjuntor 20A,10,UN,27.56,22.05,253.55
V000557,P001,Cimento CP-II 50kg,25,SC,34.77,69.54,799.71
V000557,P010,Ferro 8mm 12m,68,BR,37.44,0.0,2545.92
V000557,P027,Tomada 2P+T,70,UN,14.28,0.0,999.6
V000557,P013,Telha Fibrocimento 2.44m,97,UN,25.18,0.0,2442.46
V000558,P009,Ferro 10mm 12m,20,BR,55.64,0.0,1112.8
V000558,P019,Rebolo Desbaste 4.5,38,UN,10.5,11.97,387.03
V000558,P030,Gesso 20kg,84,SC,18.2,0.0,1528.8
V000558,P017,Massa Corrida 25kg,96,BD,37.77,108.78,3517.14
V000558,P026,Disjuntor 20A,72,UN,28.01,0.0,2016.72
V000559,P022,Tubo PVC 100mm 6m,11,BR,42.79,0.0,470.69
V000559,P030,Gesso 20kg,5,SC,17.85,0.0,89.25
V000559,P009,Ferro 10mm 12m,5,BR,54.71,0.0,273.55
V000559,P001,Cimento CP-II 50kg,17,SC,34.32,0.0,583.44
V000559,P025,Fio Eletrico 2.5mm 100m,10,RL,244.34,48.87,2394.53
V000560,P025,Fio Eletrico 2.5mm 100m,41,RL,242.65,994.87,8953.78
V000560,P001,Cimento CP-II 50kg,98,SC,34.61,271.34,3120.44
V000560,P008,Bloco de Concreto,13,UN,3.74,0.0,48.62
V000561,P010,Ferro 8mm 12m,6,BR,38.26,0.0,229.56
V000561,P018,Disco de Corte 4.5,13,UN,8.1,0.0,105.3
V000561,P014,Tinta Latex 18L,17,GL,88.03,0.0,1496.51
V000562,P001,Cimento CP-II 50kg,30,SC,34.65,0.0,1039.5
V000562,P009,Ferro 10mm 12m,55,BR,55.23,0.0,3037.65
V000562,P015,Tinta Acrilica 18L,15,GL,96.28,144.42,1299.78
V000563,P021,Mangueira 1/2 50m,27,RL,66.12,0.0,1785.24
V000563,P011,Ferro 12mm 12m,63,BR,75.88,0.0,4780.44
V000563,P019,Rebolo Desbaste 4.5,33,UN,10.42,17.19,326.67
V000563,P012,Telha Ceramica,43,UN,3.85,8.28,157.27
V000563,P006,Tijolo Ceramico 9cm,68,UN,1.21,4.11,78.17
V000563,P026,Disjuntor 20A,76,UN,28.12,0.0,2137.12
V000563,P030,Gesso 20kg,84,SC,17.73,119.15,1370.17
V000563,P017,Massa Corrida 25kg,11,BD,37.98,12.53,405.25
V000564,P018,Disco de Corte 4.5,2,UN,8.02,0.0,16.04
V000564,P015,Tinta Acrilica 18L,13,GL,96.86,62.96,1196.22
V000564,P008,Bloco de Concreto,9,UN,3.85,0.0,34.65
V000565,P011,Ferro 12mm 12m,11,BR,76.23,0.0,838.53
V000565,P002,Cimento CP-V 50kg,7,SC,37.83,0.0,264.81
V000566,P011,Ferro 12mm 12m,10,BR,73.94,0.0,739.4
V000566,P030,Gesso 20kg,17,SC,17.83,0.0,303.11
V000566,P002,Cimento CP-V 50kg,8,SC,38.16,0.0,305.28
V000566,P022,Tubo PVC 100mm 6m,8,BR,42.68,0.0,341.44
V000567,P019,Rebolo Desbaste 4.5,3,UN,10.32,0.0,30.96
V000567,P007,Tijolo Ceramico 6cm,5,UN,1.01,0.0,5.05
V000567,P013,Telha Fibrocimento 2.44m,3,UN,24.89,0.0,74.67
V000568,P022,Tubo PVC 100mm 6m,5,BR,41.35,0.0,206.75
V000568,P024,Joelho PVC 100mm,2,UN,6.9,0.0,13.8
V000569,P030,Gesso 20kg,5,SC,17.79,0.0,88.95
V000569,P016,Rejunte 5kg,5,PCT,12.76,0.0,63.8
V000570,P027,Tomada 2P+T,16,UN,14.16,4.53,222.03
V000570,P009,Ferro 10mm 12m,20,BR,54.97,54.97,1044.43
V000570,P026,Disjuntor 20A,11,UN,27.76,0.0,305.36
V000570,P008,Bloco de Concreto,14,UN,3.74,0.0,52.36
V000570,P028,Impermeabilizante 18L,14,GL,121.97,0.0,1707.58
V000571,P009,Ferro 10mm 12m,56,BR,55.37,0.0,3100.72
V000571,P012,Telha Ceramica,24,UN,3.79,0.0,90.96
V000571,P014,Tinta Latex 18L,99,GL,88.28,262.19,8477.53
V000571,P015,Tinta Acrilica 18L,63,GL,99.32,0.0,6257.16
V000571,P030,Gesso 20kg,83,SC,17.93,44.65,1443.54
V000571,P026,Disjuntor 20A,49,UN,27.99,137.15,1234.36
V000571,P016,Rejunte 5kg,95,PCT,13.13,0.0,1247.35
V000571,P003,Areia Media 20kg,61,SC,12.15,0.0,741.15
V000572,P019,Rebolo Desbaste 4.5,77,UN,10.71,82.47,742.2
V000572,P020,Broca de Concreto 10mm,69,UN,13.8,76.18,876.02
V000572,P018,Disco de Corte 4.5,10,UN,8.06,0.0,80.6
V000572,P017,Massa Corrida 25kg,80,BD,37.87,90.89,2938.71
V000572,P016,Rejunte 5kg,87,PCT,13.15,114.41,1029.64
V000573,P025,Fio Eletrico 2.5mm 100m,96,RL,243.23,0.0,23350.08
V000573,P002,Cimento CP-V 50kg,34,SC,38.24,0.0,1300.16
V000573,P022,Tubo PVC 100mm 6m,30,BR,41.37,62.05,1179.05
V000573,P026,Disjuntor 20A,56,UN,28.08,0.0,1572.48
V000573,P020,Broca de Concreto 10mm,91,UN,14.13,102.87,1182.96
V000573,P011,Ferro 12mm 12m,58,BR,75.95,352.41,4052.69
V000574,P011,Ferro 12mm 12m,77,BR,73.7,0.0,5674.9
V000574,P028,Impermeabilizante 18L,45,GL,117.89,0.0,5305.05
V000574,P020,Broca de Concreto 10mm,46,UN,13.83,0.0,636.18
V000575,P018,Disco de Corte 4.5,98,UN,8.08,39.59,752.25
V000575,P006,Tijolo Ceramico 9cm,72,UN,1.21,0.0,87.12
V000575,P008,Bloco de Concreto,72,UN,3.78,0.0,272.16
V000575,P022,Tubo PVC 100mm 6m,66,BR,41.37,273.04,2457.38
V000575,P011,Ferro 12mm 12m,55,BR,74.18,0.0,4079.9
V000575,P023,Tubo PVC 50mm 6m,51,BR,27.76,42.47,1373.29
V000576,P005,Brita 1 20kg,4,SC,14.94,0.0,59.76
V000576,P006,Tijolo Ceramico 9cm,5,UN,1.19,0.0,5.95
V000576,P030,Gesso 20kg,2,SC,17.97,0.0,35.94
V000577,P022,Tubo PVC 100mm 6m,12,BR,42.61,0.0,511.32
V000577,P023,Tubo PVC 50mm 6m,17,BR,28.43,0.0,483.31
V000578,P008,Bloco de Concreto,12,UN,3.81,0.0,45.72
V000578,P015,Tinta Acrilica 18L,14,GL,98.06,0.0,1372.84
V000578,P024,Joelho PVC 100mm,6,UN,6.9,2.07,39.33
V000579,P018,Disco de Corte 4.5,6,UN,8.02,0.0,48.12
V000579,P003,Areia Media 20kg,5,SC,11.93,1.19,58.46
V000579,P008,Bloco de Concreto,6,UN,3.87,0.0,23.22
V000579,P026,Disjuntor 20A,8,UN,27.63,0.0,221.04
V000579,P016,Rejunte 5kg,13,PCT,13.25,8.61,163.64
V000580,P020,Broca de Concreto 10mm,94,UN,13.88,0.0,1304.72
V000580,P002,Cimento CP-V 50kg,73,SC,38.28,0.0,2794.44
V000580,P030,Gesso 20kg,13,SC,18.0,23.4,210.6
V000580,P018,Disco de Corte 4.5,49,UN,8.15,39.94,359.41
V000580,P015,Tinta Acrilica 18L,58,GL,98.74,0.0,5726.92
V000580,P007,Tijolo Ceramico 6cm,38,UN,1.01,0.0,38.38
V000581,P006,Tijolo Ceramico 9cm,15,UN,1.2,0.0,18.0
V000581,P011,Ferro 12mm 12m,7,BR,75.2,0.0,526.4
V000581,P026,Disjuntor 20A,6,UN,28.46,0.0,170.76
V000581,P021,Mangueira 1/2 50m,6,RL,65.61,0.0,393.66
V000582,P024,Joelho PVC 100mm,3,UN,7.1,0.0,21.3
V000582,P013,Telha Fibrocimento 2.44m,14,UN,25.31,0.0,354.34
V000582,P003,Areia Media 20kg,14,SC,12.12,0.0,169.68
V000582,P018,Disco de Corte 4.5,18,UN,8.14,0.0,146.52
V000583,P017,Massa Corrida 25kg,7,BD,37.47,13.11,249.18
V000583,P025,Fio Eletrico 2.5mm 100m,20,RL,237.28,94.91,4650.69
V000583,P012,Telha Ceramica,8,UN,3.85,0.0,30.8
V000584,P006,Tijolo Ceramico 9cm,7,UN,1.2,0.0,8.4
V000584,P016,Rejunte 5kg,15,PCT,12.76,0.0,191.4
V000584,P002,Cimento CP-V 50kg,5,SC,37.77,0.0,188.85
V000585,P019,Rebolo Desbaste 4.5,1,UN,10.69,0.0,10.69
V000585,P021,Mangueira 1/2 50m,4,RL,65.96,0.0,263.84
V000585,P025,Fio Eletrico 2.5mm 100m,2,RL,243.08,0.0,486.16
V000586,P004,Areia Fina 20kg,16,SC,11.1,0.0,177.6
V000586,P014,Tinta Latex 18L,7,GL,90.44,0.0,633.08
V000587,P006,Tijolo Ceramico 9cm,71,UN,1.22,0.0,86.62
V000587,P002,Cimento CP-V 50kg,53,SC,37.67,59.9,1936.61
V000587,P020,Broca de Concreto 10mm,96,UN,13.76,66.05,1254.91
V000587,P019,Rebolo Desbaste 4.5,76,UN,10.32,23.53,760.79
V000587,P010,Ferro 8mm 12m,53,BR,38.45,163.03,1874.82
V000587,P003,Areia Media 20kg,10,SC,12.0,0.0,120.0
V000588,P006,Tijolo Ceramico 9cm,16,UN,1.21,0.0,19.36
V000588,P015,Tinta Acrilica 18L,19,GL,96.14,0.0,1826.66
V000588,P021,Mangueira 1/2 50m,19,RL,64.04,0.0,1216.76
V000589,P001,Cimento CP-II 50kg,56,SC,34.36,153.93,1770.23
V000589,P029,Argamassa AC-II 20kg,50,SC,26.14,130.7,1176.3
V000589,P020,Broca de Concreto 10mm,44,UN,13.99,0.0,615.56
V000589,P002,Cimento CP-V 50kg,19,SC,37.94,0.0,720.86
V000590,P021,Mangueira 1/2 50m,19,RL,66.14,0.0,1256.66
V000590,P010,Ferro 8mm 12m,19,BR,38.03,0.0,722.57
V000591,P009,Ferro 10mm 12m,100,BR,54.28,0.0,5428.0
V000591,P019,Rebolo Desbaste 4.5,68,UN,10.55,0.0,717.4
V000591,P026,Disjuntor 20A,34,UN,28.22,76.76,882.72
V000591,P008,Bloco de Concreto,97,UN,3.75,0.0,363.75
V000591,P012,Telha Ceramica,42,UN,3.81,8.0,152.02
V000592,P030,Gesso 20kg,32,SC,18.12,0.0,579.84
V000592,P014,Tinta Latex 18L,46,GL,87.84,404.06,3636.58
V000592,P009,Ferro 10mm 12m,66,BR,54.61,0.0,3604.26
V000592,P025,Fio Eletrico 2.5mm 100m,93,RL,241.14,0.0,22426.02
V000592,P016,Rejunte 5kg,73,PCT,12.93,28.32,915.57
V000592,P021,Mangueira 1/2 50m,10,RL,65.8,52.64,605.36
V000592,P020,Broca de Concreto 10mm,43,UN,14.17,18.28,591.03
V000593,P024,Joelho PVC 100mm,28,UN,7.08,0.0,198.24
V000593,P015,Tinta Acrilica 18L,76,GL,98.38,0.0,7476.88
V000593,P030,Gesso 20kg,99,SC,17.92,0.0,1774.08
V000593,P010,Ferro 8mm 12m,11,BR,38.53,0.0,423.83
V000593,P020,Broca de Concreto 10mm,44,UN,13.92,0.0,612.48
V000593,P004,Areia Fina 20kg,11,SC,10.92,6.01,114.11
V000593,P029,Argamassa AC-II 20kg,27,SC,25.68,0.0,693.36
V000594,P020,Broca de Concreto 10mm,43,UN,14.08,18.16,587.28
V000594,P027,Tomada 2P+T,46,UN,13.8,50.78,584.02
V000594,P021,Mangueira 1/2 50m,60,RL,64.28,385.68,3471.12
V000594,P025,Fio Eletrico 2.5mm 100m,72,RL,235.85,1698.12,15283.08
V000594,P015,Tinta Acrilica 18L,55,GL,96.71,0.0,5319.05
V000594,P017,Massa Corrida 25kg,100,BD,37.73,0.0,3773.0
V000595,P011,Ferro 12mm 12m,5,BR,75.64,0.0,378.2
V000596,P003,Areia Media 20kg,59,SC,11.86,34.99,664.75
V000596,P026,Disjuntor 20A,96,UN,27.77,213.27,2452.65
V000596,P029,Argamassa AC-II 20kg,21,SC,25.79,0.0,541.59
V000597,P009,Ferro 10mm 12m,15,BR,54.52,24.53,793.27
V000597,P018,Disco de Corte 4.5,5,UN,8.16,0.0,40.8
V000597,P026,Disjuntor 20A,11,UN,28.01,0.0,308.11
V000598,P006,Tijolo Ceramico 9cm,6,UN,1.22,0.0,7.32
V000598,P010,Ferro 8mm 12m,18,BR,38.06,0.0,685.08
V000599,P003,Areia Media 20kg,73,SC,11.78,85.99,773.95
V000599,P015,Tinta Acrilica 18L,41,GL,96.91,119.2,3854.11
V000599,P016,Rejunte 5kg,48,PCT,13.05,62.64,563.76
V000599,P029,Argamassa AC-II 20kg,26,SC,26.26,0.0,682.76
V000599,P023,Tubo PVC 50mm 6m,59,BR,27.83,0.0,1641.97
V000599,P002,Cimento CP-V 50kg,51,SC,37.98,0.0,1936.98
V000599,P027,Tomada 2P+T,46,UN,14.12,0.0,649.52
V000599,P021,Mangueira 1/2 50m,95,RL,65.96,0.0,6266.2
V000600,P019,Rebolo Desbaste 4.5,7,UN,10.44,0.0,73.08
V000600,P029,Argamassa AC-II 20kg,20,SC,25.92,0.0,518.4
V000600,P027,Tomada 2P+T,6,UN,14.25,0.0,85.5
V000601,P004,Areia Fina 20kg,74,SC,10.89,0.0,805.86
V000601,P025,Fio Eletrico 2.5mm 100m,97,RL,243.23,0.0,23593.31
V000601,P020,Broca de Concreto 10mm,56,UN,13.85,0.0,775.6
V000601,P003,Areia Media 20kg,59,SC,11.84,34.93,663.63
V000601,P019,Rebolo Desbaste 4.5,11,UN,10.44,0.0,114.84
V000601,P027,Tomada 2P+T,70,UN,13.99,78.34,900.96
V000602,P002,Cimento CP-V 50kg,70,SC,38.38,134.33,2552.27
V000602,P007,Tijolo Ceramico 6cm,49,UN,0.99,0.0,48.51
V000602,P028,Impermeabilizante 18L,66,GL,118.59,782.69,7044.25
V000602,P024,Joelho PVC 100mm,51,UN,7.08,18.05,343.03
V000602,P006,Tijolo Ceramico 9cm,62,UN,1.18,3.66,69.5
V000603,P002,Cimento CP-V 50kg,5,SC,37.66,0.0,188.3
V000603,P023,Tubo PVC 50mm 6m,1,BR,28.37,0.0,28.37
V000603,P006,Tijolo Ceramico 9cm,4,UN,1.19,0.0,4.76
V000604,P020,Broca de Concreto 10mm,86,UN,13.85,0.0,1191.1
V000604,P003,Areia Media 20kg,74,SC,12.2,0.0,902.8
V000604,P017,Massa Corrida 25kg,19,BD,38.13,57.96,666.51
V000604,P012,Telha Ceramica,66,UN,3.76,0.0,248.16
V000604,P006,Tijolo Ceramico 9cm,21,UN,1.2,0.76,24.44
V000604,P026,Disjuntor 20A,55,UN,28.38,0.0,1560.9
V000604,P024,Joelho PVC 100mm,27,UN,7.14,0.0,192.78
V000605,P030,Gesso 20kg,8,SC,18.04,0.0,144.32
V000605,P021,Mangueira 1/2 50m,4,RL,65.67,0.0,262.68
V000606,P021,Mangueira 1/2 50m,3,RL,64.75,0.0,194.25
V000606,P023,Tubo PVC 50mm 6m,3,BR,27.99,0.0,83.97
V000606,P001,Cimento CP-II 50kg,3,SC,35.47,0.0,106.41
V000607,P004,Areia Fina 20kg,8,SC,10.84,0.0,86.72
V000607,P002,Cimento CP-V 50kg,20,SC,37.88,0.0,757.6
V000607,P028,Impermeabilizante 18L,15,GL,122.33,55.05,1779.9
V000607,P006,Tijolo Ceramico 9cm,18,UN,1.21,0.0,21.78
V000607,P011,Ferro 12mm 12m,20,BR,73.66,0.0,1473.2
V000608,P015,Tinta Acrilica 18L,18,GL,97.3,0.0,1751.4
V000608,P007,Tijolo Ceramico 6cm,14,UN,1.01,0.0,14.14
V000609,P018,Disco de Corte 4.5,32,UN,7.87,7.56,244.28
V000609,P021,Mangueira 1/2 50m,84,RL,64.21,0.0,5393.64
V000609,P009,Ferro 10mm 12m,55,BR,55.79,0.0,3068.45
V000609,P026,Disjuntor 20A,11,UN,27.63,0.0,303.93
V000609,P023,Tubo PVC 50mm 6m,83,BR,27.79,115.33,2191.24
V000610,P018,Disco de Corte 4.5,5,UN,7.94,0.0,39.7
V000610,P003,Areia Media 20kg,2,SC,11.87,0.0,23.74
V000611,P027,Tomada 2P+T,6,UN,14.16,0.0,84.96
V000611,P015,Tinta Acrilica 18L,19,GL,96.57,0.0,1834.83
V000611,P016,Rejunte 5kg,3,PCT,12.77,0.0,38.31
V000611,P003,Areia Media 20kg,6,SC,12.23,0.0,73.38
V000611,P019,Rebolo Desbaste 4.5,16,UN,10.47,0.0,167.52
V000612,P015,Tinta Acrilica 18L,18,GL,98.37,0.0,1770.66
V000612,P016,Rejunte 5kg,7,PCT,13.05,0.0,91.35
V000613,P025,Fio Eletrico 2.5mm 100m,24,RL,239.77,575.45,5179.03
V000613,P030,Gesso 20kg,41,SC,18.03,0.0,739.23
V000613,P004,Areia Fina 20kg,54,SC,10.97,59.24,533.14
V000614,P024,Joelho PVC 100mm,20,UN,6.98,0.0,139.6
V000614,P007,Tijolo Ceramico 6cm,3,UN,1.0,0.0,3.0
V000614,P003,Areia Media 20kg,18,SC,11.78,0.0,212.04
V000615,P009,Ferro 10mm 12m,2,BR,54.92,0.0,109.84
V000616,P008,Bloco de Concreto,30,UN,3.79,0.0,113.7
V000616,P001,Cimento CP-II 50kg,34,SC,35.52,96.61,1111.07
V000616,P007,Tijolo Ceramico 6cm,11,UN,1.0,1.1,9.9
V000616,P029,Argamassa AC-II 20kg,79,SC,25.85,0.0,2042.15
V000617,P019,Rebolo Desbaste 4.5,40,UN,10.65,21.3,404.7
V000617,P003,Areia Media 20kg,97,SC,11.79,34.31,1109.32
V000617,P021,Mangueira 1/2 50m,98,RL,64.31,630.24,5672.14
V000617,P014,Tinta Latex 18L,58,GL,90.73,0.0,5262.34
V000617,P026,Disjuntor 20A,28,UN,27.85,0.0,779.8
V000618,P002,Cimento CP-V 50kg,3,SC,38.44,0.0,115.32
V000618,P013,Telha Fibrocimento 2.44m,7,UN,25.39,0.0,177.73
V000618,P024,Joelho PVC 100mm,11,UN,6.86,0.0,75.46
V000618,P025,Fio Eletrico 2.5mm 100m,5,RL,241.08,0.0,1205.4
V000618,P014,Tinta Latex 18L,12,GL,90.17,0.0,1082.04
V000619,P029,Argamassa AC-II 20kg,83,SC,26.25,174.3,2004.45
V000619,P007,Tijolo Ceramico 6cm,11,UN,1.01,0.0,11.11
V000619,P025,Fio Eletrico 2.5mm 100m,92,RL,241.8,0.0,22245.6
V000619,P017,Massa Corrida 25kg,31,BD,37.81,0.0,1172.11
V000620,P026,Disjuntor 20A,2,UN,27.49,0.0,54.98
V000620,P021,Mangueira 1/2 50m,5,RL,65.93,0.0,329.65
V000621,P005,Brita 1 20kg,4,SC,15.06,0.0,60.24
V000621,P009,Ferro 10mm 12m,9,BR,55.55,25.0,474.95
V000621,P024,Joelho PVC 100mm,13,UN,7.0,1.82,89.18
V000622,P008,Bloco de Concreto,50,UN,3.77,0.0,188.5
V000622,P027,Tomada 2P+T,17,UN,13.87,0.0,235.79
V000622,P005,Brita 1 20kg,95,SC,15.0,0.0,1425.0
V000622,P019,Rebolo Desbaste 4.5,23,UN,10.64,7.34,237.38
V000622,P021,Mangueira 1/2 50m,25,RL,66.07,0.0,1651.75
V000622,P002,Cimento CP-V 50kg,69,SC,37.4,0.0,2580.6
V000622,P017,Massa Corrida 25kg,88,BD,37.68,265.27,3050.57
V000623,P014,Tinta Latex 18L,18,GL,88.49,0.0,1592.82
V000623,P015,Tinta Acrilica 18L,6,GL,98.7,0.0,592.2
V000624,P020,Broca de Concreto 10mm,52,UN,13.97,0.0,726.44
V000624,P025,Fio Eletrico 2.5mm 100m,26,RL,239.33,0.0,6222.58
V000624,P023,Tubo PVC 50mm 6m,81,BR,27.68,67.26,2174.82
V000625,P029,Argamassa AC-II 20kg,51,SC,26.49,135.1,1215.89
V000625,P014,Tinta Latex 18L,12,GL,87.66,0.0,1051.92
V000625,P007,Tijolo Ceramico 6cm,89,UN,0.99,0.0,88.11
V000625,P004,Areia Fina 20kg,100,SC,10.82,0.0,1082.0
V000625,P017,Massa Corrida 25kg,49,BD,38.37,56.4,1823.73
V000626,P019,Rebolo Desbaste 4.5,7,UN,10.5,0.0,73.5
V000626,P014,Tinta Latex 18L,12,GL,88.31,0.0,1059.72
V000626,P017,Massa Corrida 25kg,16,BD,38.37,0.0,613.92
V000626,P024,Joelho PVC 100mm,10,UN,7.06,0.0,70.6
V000626,P006,Tijolo Ceramico 9cm,20,UN,1.2,0.0,24.0
V000627,P026,Disjuntor 20A,35,UN,27.9,0.0,976.5
V000627,P002,Cimento CP-V 50kg,60,SC,37.95,0.0,2277.0
V000627,P010,Ferro 8mm 12m,28,BR,38.76,0.0,1085.28
V000627,P004,Areia Fina 20kg,66,SC,11.17,36.86,700.36
V000628,P008,Bloco de Concreto,10,UN,3.78,0.0,37.8
V000628,P003,Areia Media 20kg,13,SC,12.19,0.0,158.47
V000628,P024,Joelho PVC 100mm,5,UN,6.97,0.0,34.85
V000629,P017,Massa Corrida 25kg,100,BD,38.57,0.0,3857.0
V000629,P013,Telha Fibrocimento 2.44m,34,UN,24.63,0.0,837.42
V000629,P005,Brita 1 20kg,26,SC,14.71,0.0,382.46
V000629,P029,Argamassa AC-II 20kg,28,SC,26.41,0.0,739.48
V000629,P024,Joelho PVC 100mm,80,UN,6.97,0.0,557.6
V000630,P006,Tijolo Ceramico 9cm,32,UN,1.19,0.0,38.08
V000630,P005,Brita 1 20kg,42,SC,15.07,31.65,601.29
V000630,P008,Bloco de Concreto,87,UN,3.88,0.0,337.56
V000630,P014,Tinta Latex 18L,53,GL,88.89,0.0,4711.17
V000630,P018,Disco de Corte 4.5,81,UN,8.09,0.0,655.29
V000630,P003,Areia Media 20kg,14,SC,12.19,8.53,162.13
V000631,P015,Tinta Acrilica 18L,45,GL,98.77,355.57,4089.08
V000631,P008,Bloco de Concreto,89,UN,3.75,16.69,317.06
V000631,P025,Fio Eletrico 2.5mm 100m,40,RL,236.39,0.0,9455.6
V000631,P012,Telha Ceramica,77,UN,3.82,0.0,294.14
V000631,P022,Tubo PVC 100mm 6m,64,BR,42.6,0.0,2726.4
V000631,P007,Tijolo Ceramico 6cm,91,UN,1.0,9.1,81.9
V000632,P024,Joelho PVC 100mm,4,UN,7.1,0.0,28.4
V000633,P030,Gesso 20kg,100,SC,18.07,0.0,1807.0
V000633,P011,Ferro 12mm 12m,47,BR,76.46,0.0,3593.62
V000633,P010,Ferro 8mm 12m,92,BR,38.25,0.0,3519.0
V000633,P014,Tinta Latex 18L,18,GL,89.93,0.0,1618.74
V000633,P003,Areia Media 20kg,76,SC,11.86,0.0,901.36
V000633,P028,Impermeabilizante 18L,63,GL,117.98,0.0,7432.74
V000633,P023,Tubo PVC 50mm 6m,38,BR,27.8,0.0,1056.4
V000633,P022,Tubo PVC 100mm 6m,47,BR,41.71,0.0,1960.37
V000634,P007,Tijolo Ceramico 6cm,35,UN,1.01,0.0,35.35
V000634,P016,Rejunte 5kg,58,PCT,12.92,0.0,749.36
V000634,P019,Rebolo Desbaste 4.5,82,UN,10.66,0.0,874.12
V000634,P014,Tinta Latex 18L,96,GL,87.53,0.0,8402.88
V000634,P005,Brita 1 20kg,71,SC,15.08,0.0,1070.68
V000634,P013,Telha Fibrocimento 2.44m,27,UN,24.52,19.86,642.18
V000634,P022,Tubo PVC 100mm 6m,13,BR,41.46,43.12,495.86
V000635,P004,Areia Fina 20kg,2,SC,10.78,0.0,21.56
V000635,P021,Mangueira 1/2 50m,10,RL,64.62,0.0,646.2
V000635,P023,Tubo PVC 50mm 6m,17,BR,27.75,0.0,471.75
V000635,P026,Disjuntor 20A,7,UN,28.19,0.0,197.33
V000635,P022,Tubo PVC 100mm 6m,11,BR,42.37,0.0,466.07
V000636,P003,Areia Media 20kg,4,SC,12.2,0.0,48.8
V000636,P009,Ferro 10mm 12m,1,BR,55.29,0.0,55.29
V000636,P001,Cimento CP-II 50kg,2,SC,35.51,0.0,71.02
V000637,P013,Telha Fibrocimento 2.44m,57,UN,25.38,0.0,1446.66
V000637,P030,Gesso 20kg,51,SC,18.16,0.0,926.16
V000637,P028,Impermeabilizante 18L,58,GL,119.14,0.0,6910.12
V000637,P019,Rebolo Desbaste 4.5,11,UN,10.53,0.0,115.83
V000638,P026,Disjuntor 20A,11,UN,28.0,0.0,308.0
V000638,P023,Tubo PVC 50mm 6m,4,BR,28.17,0.0,112.68
V000638,P028,Impermeabilizante 18L,8,GL,120.9,0.0,967.2
V000638,P021,Mangueira 1/2 50m,17,RL,66.28,0.0,1126.76
V000638,P002,Cimento CP-V 50kg,9,SC,37.79,0.0,340.11
V000639,P027,Tomada 2P+T,65,UN,14.19,0.0,922.35
V000639,P009,Ferro 10mm 12m,46,BR,54.96,252.82,2275.34
V000639,P014,Tinta Latex 18L,98,GL,89.09,261.92,8468.9
V000639,P001,Cimento CP-II 50kg,32,SC,35.2,0.0,1126.4
V000639,P006,Tijolo Ceramico 9cm,18,UN,1.19,0.0,21.42
V000639,P003,Areia Media 20kg,62,SC,11.99,0.0,743.38
V000639,P008,Bloco de Concreto,95,UN,3.78,0.0,359.1
V000640,P018,Disco de Corte 4.5,7,UN,7.91,0.0,55.37
V000640,P025,Fio Eletrico 2.5mm 100m,9,RL,236.58,0.0,2129.22
V000640,P028,Impermeabilizante 18L,16,GL,119.99,0.0,1919.84
V000641,P001,Cimento CP-II 50kg,5,SC,35.55,0.0,177.75
V000641,P029,Argamassa AC-II 20kg,4,SC,25.99,0.0,103.96
V000642,P016,Rejunte 5kg,2,PCT,13.19,0.0,26.38
