id,data,cliente,vendedor,total,desconto,status,canal
V001098,2023-09-02 18:55:00,CLI0028,VEN04,159.09,6.54,concluida,telefone
V001099,2023-09-02 16:27:00,CLI0071,VEN01,8970.09,57.58,concluida,telefone
V001100,2023-09-02 15:54:00,CLI0102,VEN03,5388.9,0.0,concluida,balcao
V001101,2023-09-03 07:07:00,CLI0026,VEN02,2938.97,42.44,concluida,balcao
V001102,2023-09-03 18:55:00,CLI0067,VEN02,8265.47,181.76,concluida,telefone
V001103,2023-09-04 13:58:00,CLI0001,VEN04,522.54,0.0,concluida,telefone
V001104,2023-09-04 10:05:00,CLI0015,VEN03,1046.22,0.0,concluida,balcao
V001105,2023-09-04 13:00:00,CLI0069,VEN02,6403.04,2.37,concluida,balcao
V001106,2023-09-04 10:02:00,CLI0081,VEN04,12200.63,304.38,concluida,balcao
V001107,2023-09-04 13:17:00,CLI0082,VEN01,147.11,0.0,concluida,balcao
V001108,2023-09-04 08:45:00,CLI0103,VEN03,13527.82,112.37,concluida,balcao
V001109,2023-09-04 12:09:00,CLI0126,VEN02,771.87,0.0,concluida,telefone
V001110,2023-09-04 14:35:00,CLI0130,VEN04,14612.81,580.2,concluida,balcao
V001111,2023-09-04 09:10:00,CLI0140,VEN03,4559.12,0.0,concluida,balcao
V001112,2023-09-05 11:56:00,CLI0020,VEN03,20168.73,605.08,concluida,balcao
V001113,2023-09-05 12:53:00,CLI0075,VEN03,3797.4,3.59,concluida,telefone
V001114,2023-09-05 11:59:00,CLI0079,VEN04,1177.41,1.28,concluida,telefone
V001115,2023-09-05 11:57:00,CLI0092,VEN04,6728.79,221.86,concluida,balcao
V001116,2023-09-05 17:09:00,CLI0142,VEN01,1102.87,12.67,concluida,telefone
V001117,2023-09-06 13:03:00,CLI0061,VEN04,189.11,0.0,concluida,telefone
V001118,2023-09-06 07:59:00,CLI0069,VEN03,532.36,0.0,concluida,balcao
V001119,2023-09-06 14:23:00,CLI0084,VEN03,9192.34,0.0,concluida,balcao
V001120,2023-09-06 15:58:00,CLI0092,VEN01,16403.61,868.08,concluida,telefone
V001121,2023-09-06 12:28:00,CLI0111,VEN01,959.51,0.0,concluida,balcao
V001122,2023-09-06 10:57:00,CLI0112,VEN01,680.78,5.73,concluida,balcao
V001123,2023-09-06 07:14:00,CLI0117,VEN04,25470.49,465.84,concluida,telefone
V001124,2023-09-06 10:40:00,CLI0130,VEN04,8380.16,223.81,concluida,telefone
V001125,2023-09-07 18:16:00,CLI0034,VEN02,4880.52,0.0,concluida,telefone
V001126,2023-09-07 12:58:00,CLI0096,VEN04,9418.29,79.6,concluida,telefone
V001127,2023-09-07 11:28:00,CLI0138,VEN02,140.05,0.0,concluida,balcao
V001128,2023-09-07 16:50:00,CLI0149,VEN04,3385.96,39.41,concluida,balcao
V001129,2023-09-08 13:05:00,CLI0071,VEN02,13240.76,575.59,concluida,balcao
V001130,2023-09-08 15:56:00,CLI0084,VEN02,19342.28,67.32,concluida,balcao
V001131,2023-09-08 11:57:00,CLI0092,VEN04,10861.89,685.01,concluida,balcao
V001132,2023-09-08 14:40:00,CLI0100,VEN03,692.04,0.0,concluida,balcao
V001133,2023-09-08 17:39:00,CLI0140,VEN01,2232.03,37.77,concluida,telefone
V001134,2023-09-08 16:07:00,CLI0147,VEN03,17181.67,808.75,concluida,balcao
V001135,2023-09-09 12:46:00,CLI0057,VEN02,1287.88,0.0,concluida,balcao
V001136,2023-09-09 10:24:00,CLI0081,VEN04,8102.65,242.9,concluida,balcao
V001137,2023-09-09 13:11:00,CLI0114,VEN01,1.2,0.0,concluida,telefone
V001138,2023-09-09 17:56:00,CLI0132,VEN02,569.36,0.0,concluida,balcao
V001139,2023-09-11 12:58:00,CLI0016,VEN03,19224.79,903.48,concluida,balcao
V001140,2023-09-11 09:36:00,CLI0023,VEN02,10622.53,10.69,concluida,balcao
V001141,2023-09-11 18:23:00,CLI0033,VEN02,1433.4,14.02,concluida,telefone
V001142,2023-09-11 14:48:00,CLI0038,VEN02,994.5,0.0,concluida,balcao
V001143,2023-09-11 12:02:00,CLI0040,VEN02,848.29,0.0,concluida,balcao
V001144,2023-09-11 11:03:00,CLI0117,VEN02,7512.21,246.76,concluida,balcao
V001145,2023-09-11 07:06:00,CLI0130,VEN01,6909.81,347.83,concluida,balcao
V001146,2023-09-11 13:21:00,CLI0147,VEN02,1424.33,70.81,concluida,balcao
V001147,2023-09-11 14:17:00,CLI0149,VEN04,3785.58,281.49,concluida,balcao
V001148,2023-09-12 09:31:00,CLI0016,VEN02,8520.1,87.04,concluida,telefone
V001149,2023-09-12 09:41:00,CLI0020,VEN02,5697.23,396.37,concluida,telefone
V001150,2023-09-12 09:03:00,CLI0025,VEN01,135.42,0.0,concluida,telefone
V001151,2023-09-12 15:33:00,CLI0029,VEN03,1424.76,0.0,concluida,balcao
V001152,2023-09-12 09:52:00,CLI0052,VEN03,2403.54,15.95,concluida,balcao
V001153,2023-09-12 08:09:00,CLI0054,VEN04,197.52,0.0,concluida,telefone
V001154,2023-09-12 13:02:00,CLI0067,VEN02,7991.92,113.68,concluida,balcao
V001155,2023-09-12 14:14:00,CLI0085,VEN01,1684.91,0.0,concluida,balcao
V001156,2023-09-12 07:22:00,CLI0130,VEN04,6248.01,277.64,concluida,balcao
V001157,2023-09-12 15:34:00,CLI0149,VEN04,21387.59,103.74,concluida,balcao
V001158,2023-09-13 11:54:00,CLI0006,VEN04,6482.57,340.9,concluida,balcao
V001159,2023-09-13 08:52:00,CLI0009,VEN01,5390.14,0.0,concluida,telefone
V001160,2023-09-13 15:33:00,CLI0023,VEN02,7239.56,95.09,concluida,balcao
V001161,2023-09-13 09:54:00,CLI0026,VEN01,759.0,11.96,concluida,balcao
V001162,2023-09-13 08:25:00,CLI0071,VEN01,5764.18,137.09,concluida,telefone
V001163,2023-09-13 10:43:00,CLI0094,VEN03,93.12,0.0,concluida,telefone
V001164,2023-09-13 10:45:00,CLI0109,VEN01,4952.24,196.58,concluida,telefone
V001165,2023-09-13 16:10:00,CLI0115,VEN04,11240.63,0.0,concluida,balcao
V001166,2023-09-13 15:12:00,CLI0149,VEN01,612.95,45.43,concluida,balcao
V001167,2023-09-14 13:53:00,CLI0009,VEN02,495.77,2.1,concluida,telefone
V001168,2023-09-14 17:13:00,CLI0049,VEN04,1386.8,0.0,concluida,balcao
V001169,2023-09-14 11:46:00,CLI0067,VEN03,17991.72,549.19,concluida,balcao
V001170,2023-09-14 11:26:00,CLI0081,VEN01,5274.23,142.99,concluida,balcao
V001171,2023-09-14 11:58:00,CLI0100,VEN04,1807.11,0.0,concluida,balcao
V001172,2023-09-14 13:42:00,CLI0102,VEN01,1640.3,0.0,concluida,balcao
V001173,2023-09-14 15:01:00,CLI0117,VEN03,2722.36,120.11,concluida,balcao
V001174,2023-09-14 13:40:00,CLI0129,VEN02,2075.87,134.01,concluida,balcao
V001175,2023-09-14 15:21:00,CLI0134,VEN02,469.85,0.0,concluida,balcao
V001176,2023-09-14 15:28:00,CLI0149,VEN04,14724.39,546.39,concluida,balcao
V001177,2023-09-15 12:14:00,CLI0033,VEN03,1018.36,0.0,concluida,balcao
V001178,2023-09-15 16:33:00,CLI0034,VEN01,2217.37,29.45,concluida,balcao
V001179,2023-09-15 08:53:00,CLI0042,VEN01,1205.82,0.0,concluida,balcao
V001180,2023-09-15 10:16:00,CLI0043,VEN01,763.57,0.0,concluida,balcao
V001181,2023-09-15 10:56:00,CLI0067,VEN03,1765.76,0.78,concluida,balcao
V001182,2023-09-15 13:24:00,CLI0073,VEN02,1528.46,0.0,concluida,balcao
V001183,2023-09-15 14:36:00,CLI0109,VEN03,1311.91,0.0,concluida,balcao
V001184,2023-09-15 18:55:00,CLI0111,VEN02,2986.78,0.0,concluida,balcao
V001185,2023-09-15 09:53:00,CLI0112,VEN02,323.94,7.62,concluida,balcao
V001186,2023-09-15 17:35:00,CLI0117,VEN04,11778.58,719.12,concluida,telefone
V001187,2023-09-16 15:59:00,CLI0030,VEN01,318.0,0.0,concluida,balcao
V001188,2023-09-16 15:06:00,CLI0049,VEN04,1902.41,0.0,concluida,balcao
V001189,2023-09-16 18:44:00,CLI0108,VEN03,2060.35,1.65,concluida,balcao
V001190,2023-09-16 10:21:00,CLI0129,VEN02,10399.66,150.52,concluida,telefone
V001191,2023-09-16 13:00:00,CLI0149,VEN01,9928.82,104.42,concluida,balcao
V001192,2023-09-18 18:11:00,CLI0006,VEN01,2281.19,149.59,concluida,telefone
V001193,2023-09-18 12:02:00,CLI0014,VEN02,39.58,0.0,concluida,telefone
V001194,2023-09-18 10:31:00,CLI0042,VEN02,615.23,0.0,concluida,balcao
V001195,2023-09-18 13:54:00,CLI0096,VEN01,17880.01,175.37,concluida,balcao
V001196,2023-09-18 18:21:00,CLI0108,VEN01,681.98,0.0,concluida,balcao
V001197,2023-09-18 14:41:00,CLI0115,VEN02,9942.15,60.36,concluida,telefone
V001198,2023-09-18 17:25:00,CLI0147,VEN03,8727.42,62.98,concluida,balcao
V001199,2023-09-19 12:04:00,CLI0052,VEN04,6319.36,22.04,concluida,balcao
V001200,2023-09-19 07:03:00,CLI0092,VEN01,22847.38,363.27,concluida,balcao
V001201,2023-09-19 10:09:00,CLI0103,VEN03,20560.81,109.95,concluida,balcao
V001202,2023-09-19 16:29:00,CLI0147,VEN02,1941.77,89.28,concluida,balcao
V001203,2023-09-19 12:54:00,CLI0149,VEN02,19739.17,188.75,concluida,balcao
V001204,2023-09-20 15:10:00,CLI0028,VEN02,1382.74,38.34,concluida,balcao
V001205,2023-09-20 14:52:00,CLI0041,VEN02,607.26,0.0,concluida,balcao
V001206,2023-09-20 07:12:00,CLI0108,VEN02,501.81,0.0,concluida,balcao
V001207,2023-09-20 16:18:00,CLI0126,VEN04,808.88,0.0,concluida,balcao
V001208,2023-09-20 12:54:00,CLI0129,VEN03,9897.35,236.91,concluida,balcao
V001209,2023-09-20 10:34:00,CLI0134,VEN02,1347.42,0.0,concluida,balcao
V001210,2023-09-20 07:54:00,CLI0149,VEN02,7361.79,191.15,concluida,balcao
V001211,2023-09-21 14:53:00,CLI0016,VEN04,8396.68,308.4,concluida,balcao
V001212,2023-09-21 07:24:00,CLI0020,VEN01,19513.81,1383.07,concluida,balcao
V001213,2023-09-21 15:52:00,CLI0029,VEN02,1870.84,8.86,concluida,balcao
V001214,2023-09-21 07:27:00,CLI0058,VEN01,1150.02,19.5,concluida,balcao
V001215,2023-09-21 18:24:00,CLI0071,VEN03,4246.54,364.4,concluida,balcao
V001216,2023-09-22 16:17:00,CLI0020,VEN03,21281.02,2045.25,concluida,balcao
V001217,2023-09-22 07:02:00,CLI0040,VEN03,2120.71,12.26,concluida,telefone
V001218,2023-09-22 11:35:00,CLI0055,VEN02,93.99,0.0,concluida,balcao
V001219,2023-09-22 18:04:00,CLI0058,VEN02,1254.73,0.0,concluida,balcao
V001220,2023-09-22 16:34:00,CLI0079,VEN02,557.84,4.28,concluida,balcao
V001221,2023-09-22 15:57:00,CLI0109,VEN01,1574.97,0.0,concluida,balcao
V001222,2023-09-22 09:08:00,CLI0134,VEN02,4027.54,2.62,concluida,balcao
V001223,2023-09-23 07:53:00,CLI0026,VEN04,158.71,0.0,concluida,balcao
V001224,2023-09-23 09:41:00,CLI0085,VEN01,970.68,4.88,concluida,balcao
V001225,2023-09-23 11:21:00,CLI0093,VEN01,1044.36,0.0,concluida,balcao
V001226,2023-09-23 17:44:00,CLI0096,VEN04,4149.18,187.69,concluida,telefone
V001227,2023-09-23 16:47:00,CLI0110,VEN04,1288.9,6.93,concluida,balcao
V001228,2023-09-23 12:18:00,CLI0112,VEN03,1226.24,0.0,concluida,balcao
V001229,2023-09-24 16:46:00,CLI0028,VEN04,3924.41,0.0,concluida,balcao
V001230,2023-09-24 10:35:00,CLI0092,VEN02,3601.84,164.97,concluida,balcao
V001231,2023-09-25 10:19:00,CLI0038,VEN03,1393.16,0.0,concluida,telefone
V001232,2023-09-25 13:25:00,CLI0040,VEN04,2369.72,0.0,concluida,balcao
V001233,2023-09-25 17:55:00,CLI0093,VEN01,272.67,0.0,concluida,balcao
V001234,2023-09-25 11:00:00,CLI0108,VEN01,2958.93,1.2,concluida,balcao
V001235,2023-09-26 18:33:00,CLI0006,VEN01,6213.07,71.14,concluida,telefone
V001236,2023-09-26 12:12:00,CLI0007,VEN03,468.22,0.0,concluida,balcao
V001237,2023-09-26 18:34:00,CLI0098,VEN02,162.52,0.0,concluida,balcao
V001238,2023-09-26 17:36:00,CLI0108,VEN02,603.42,0.0,concluida,balcao
V001239,2023-09-26 09:37:00,CLI0130,VEN04,6474.28,27.95,concluida,telefone
V001240,2023-09-27 11:41:00,CLI0049,VEN02,1698.5,2.56,concluida,telefone
V001241,2023-09-27 15:26:00,CLI0067,VEN04,6143.83,64.22,concluida,telefone
V001242,2023-09-27 07:01:00,CLI0096,VEN01,14249.69,130.78,concluida,balcao
V001243,2023-09-27 09:28:00,CLI0097,VEN01,76.11,0.0,concluida,telefone
V001244,2023-09-27 11:11:00,CLI0101,VEN03,676.2,0.0,concluida,telefone
V001245,2023-09-27 11:42:00,CLI0103,VEN04,12770.04,91.15,concluida,balcao
V001246,2023-09-27 07:37:00,CLI0117,VEN04,3850.87,216.44,concluida,balcao
V001247,2023-09-28 15:07:00,CLI0009,VEN04,1885.58,0.0,concluida,telefone
V001248,2023-09-28 13:58:00,CLI0023,VEN04,8999.28,258.58,concluida,balcao
V001249,2023-09-28 15:18:00,CLI0105,VEN01,1039.0,11.94,concluida,balcao
V001250,2023-09-28 17:14:00,CLI0108,VEN02,335.9,0.0,concluida,telefone
V001251,2023-09-28 10:51:00,CLI0123,VEN01,294.75,0.0,concluida,balcao
V001252,2023-09-29 13:56:00,CLI0016,VEN03,13131.55,515.42,concluida,telefone
V001253,2023-09-29 15:14:00,CLI0041,VEN03,708.4,0.0,concluida,balcao
V001254,2023-09-29 07:53:00,CLI0092,VEN02,10804.11,446.71,concluida,balcao
V001255,2023-09-29 10:27:00,CLI0103,VEN01,4360.45,33.63,concluida,telefone
V001256,2023-09-29 11:26:00,CLI0108,VEN01,1477.83,3.31,concluida,telefone
V001257,2023-09-29 18:23:00,CLI0119,VEN02,232.64,0.0,concluida,balcao
V001258,2023-09-29 08:03:00,CLI0126,VEN03,1238.2,0.0,concluida,balcao
V001259,2023-09-29 13:32:00,CLI0129,VEN03,28843.69,1170.37,concluida,balcao
V001260,2023-09-30 09:33:00,CLI0020,VEN01,6886.3,0.0,concluida,balcao
V001261,2023-09-30 17:12:00,CLI0042,VEN02,786.89,0.0,concluida,telefone
V001262,2023-10-01 07:15:00,CLI0009,VEN03,724.68,0.0,concluida,balcao
V001263,2023-10-01 10:11:00,CLI0084,VEN01,11838.99,88.63,concluida,balcao
V001264,2023-10-01 18:53:00,CLI0092,VEN04,11476.26,54.8,concluida,telefone
V001265,2023-10-01 14:40:00,CLI0117,VEN02,1691.82,6.46,concluida,telefone
V001266,2023-10-02 15:30:00,CLI0056,VEN03,13.87,0.0,concluida,balcao
V001267,2023-10-02 10:59:00,CLI0059,VEN02,296.16,0.0,concluida,balcao
V001268,2023-10-02 15:44:00,CLI0067,VEN03,17168.03,540.53,concluida,telefone
V001269,2023-10-02 13:35:00,CLI0093,VEN01,1302.93,21.25,concluida,balcao
V001270,2023-10-02 08:18:00,CLI0129,VEN03,10061.38,187.23,concluida,balcao
V001271,2023-10-04 10:07:00,CLI0041,VEN02,1096.09,0.0,concluida,balcao
V001272,2023-10-04 16:13:00,CLI0057,VEN01,1336.9,0.0,concluida,balcao
V001273,2023-10-04 13:38:00,CLI0092,VEN01,12938.57,658.51,concluida,telefone
V001274,2023-10-04 16:57:00,CLI0100,VEN03,347.76,0.0,concluida,telefone
V001275,2023-10-04 11:32:00,CLI0130,VEN02,14924.39,530.14,concluida,telefone
V001276,2023-10-04 10:04:00,CLI0139,VEN03,280.67,0.0,concluida,balcao
V001277,2023-10-04 15:19:00,CLI0140,VEN02,1130.61,0.0,concluida,telefone
V001278,2023-10-04 12:31:00,CLI0149,VEN03,31434.92,398.23,concluida,balcao
V001279,2023-10-05 15:09:00,CLI0020,VEN02,11743.75,559.28,concluida,balcao
V001280,2023-10-05 16:39:00,CLI0023,VEN01,4946.14,160.29,concluida,balcao
V001281,2023-10-05 17:22:00,CLI0067,VEN03,5278.86,0.0,concluida,balcao
V001282,2023-10-05 14:36:00,CLI0084,VEN03,8168.21,206.56,concluida,balcao
V001283,2023-10-05 08:10:00,CLI0108,VEN03,4450.12,57.78,concluida,balcao
V001284,2023-10-05 14:00:00,CLI0114,VEN02,498.32,0.0,concluida,balcao
V001285,2023-10-05 17:52:00,CLI0115,VEN04,14486.32,760.47,concluida,balcao
V001286,2023-10-05 12:50:00,CLI0129,VEN01,7481.17,196.73,concluida,balcao
V001287,2023-10-05 11:46:00,CLI0149,VEN04,13899.8,38.14,concluida,balcao
V001288,2023-10-06 13:20:00,CLI0006,VEN03,28887.22,271.65,concluida,telefone
V001289,2023-10-06 12:07:00,CLI0023,VEN03,13695.94,455.14,concluida,balcao
V001290,2023-10-07 09:02:00,CLI0103,VEN04,5941.47,306.43,concluida,balcao
V001291,2023-10-08 18:05:00,CLI0147,VEN01,11824.81,213.24,concluida,balcao
V001292,2023-10-09 18:21:00,CLI0016,VEN02,19728.44,284.52,concluida,balcao
V001293,2023-10-09 09:21:00,CLI0084,VEN01,17916.96,394.88,concluida,balcao
V001294,2023-10-09 08:56:00,CLI0092,VEN04,15166.1,163.86,concluida,telefone
V001295,2023-10-09 11:13:00,CLI0096,VEN01,13247.43,719.71,concluida,balcao
V001296,2023-10-10 12:22:00,CLI0003,VEN01,1287.15,10.62,concluida,balcao
V001297,2023-10-10 15:54:00,CLI0033,VEN02,628.57,0.0,concluida,balcao
V001298,2023-10-10 17:25:00,CLI0059,VEN02,232.69,0.0,concluida,balcao
V001299,2023-10-10 12:31:00,CLI0067,VEN03,4805.34,53.47,concluida,telefone
V001300,2023-10-10 07:27:00,CLI0105,VEN03,949.37,0.0,concluida,telefone
V001301,2023-10-10 07:37:00,CLI0127,VEN01,506.62,0.0,concluida,telefone
V001302,2023-10-10 07:12:00,CLI0130,VEN04,16065.04,520.71,concluida,balcao
V001303,2023-10-10 15:38:00,CLI0134,VEN02,763.31,0.0,concluida,telefone
V001304,2023-10-10 10:10:00,CLI0147,VEN04,23881.56,2065.42,concluida,balcao
V001305,2023-10-11 18:45:00,CLI0006,VEN02,5857.7,169.52,concluida,balcao
V001306,2023-10-11 12:55:00,CLI0043,VEN04,676.78,0.0,concluida,telefone
V001307,2023-10-11 18:20:00,CLI0064,VEN04,551.28,0.0,concluida,balcao
V001308,2023-10-11 13:29:00,CLI0065,VEN01,129.39,0.0,concluida,telefone
V001309,2023-10-11 16:13:00,CLI0149,VEN02,5977.35,425.82,concluida,balcao
V001310,2023-10-12 16:31:00,CLI0046,VEN01,379.25,0.0,concluida,balcao
V001311,2023-10-12 14:47:00,CLI0052,VEN04,353.62,4.28,concluida,balcao
V001312,2023-10-12 10:51:00,CLI0096,VEN01,17443.55,74.13,concluida,telefone
V001313,2023-10-12 18:16:00,CLI0098,VEN01,1077.53,0.0,concluida,balcao
V001314,2023-10-13 15:44:00,CLI0029,VEN01,876.47,15.09,concluida,balcao
V001315,2023-10-13 14:56:00,CLI0052,VEN04,297.8,0.48,concluida,telefone
V001316,2023-10-13 09:30:00,CLI0071,VEN03,4847.31,0.0,concluida,balcao
V001317,2023-10-13 09:35:00,CLI0105,VEN04,864.18,20.92,concluida,balcao
V001318,2023-10-13 12:14:00,CLI0129,VEN01,11317.12,755.35,concluida,balcao
V001319,2023-10-14 08:38:00,CLI0016,VEN03,27325.78,333.11,concluida,balcao
V001320,2023-10-14 08:30:00,CLI0046,VEN03,1589.24,13.29,concluida,balcao
V001321,2023-10-14 07:28:00,CLI0058,VEN02,580.72,1.66,concluida,balcao
V001322,2023-10-14 14:11:00,CLI0065,VEN04,132.25,0.0,concluida,balcao
V001323,2023-10-16 11:26:00,CLI0081,VEN01,7099.87,123.2,concluida,telefone
V001324,2023-10-16 16:29:00,CLI0093,VEN04,2335.05,0.0,concluida,telefone
V001325,2023-10-16 17:22:00,CLI0130,VEN02,7234.44,10.28,concluida,telefone
V001326,2023-10-17 07:21:00,CLI0042,VEN02,2302.6,0.0,concluida,balcao
V001327,2023-10-17 14:53:00,CLI0081,VEN01,12195.58,220.72,concluida,balcao
V001328,2023-10-17 16:33:00,CLI0099,VEN02,149.48,0.0,concluida,telefone
V001329,2023-10-17 14:06:00,CLI0149,VEN01,5871.85,282.53,concluida,telefone
V001330,2023-10-18 10:48:00,CLI0037,VEN04,175.15,0.0,concluida,balcao
V001331,2023-10-18 09:00:00,CLI0069,VEN03,438.66,0.0,concluida,balcao
V001332,2023-10-18 07:50:00,CLI0077,VEN04,11.05,0.0,concluida,telefone
V001333,2023-10-18 17:55:00,CLI0084,VEN02,6683.64,261.77,concluida,balcao
V001334,2023-10-18 08:14:00,CLI0117,VEN01,21483.71,240.92,concluida,balcao
V001335,2023-10-18 12:15:00,CLI0120,VEN04,2093.45,0.0,concluida,balcao
V001336,2023-10-19 11:39:00,CLI0096,VEN03,4875.56,196.84,concluida,telefone
V001337,2023-10-19 15:48:00,CLI0103,VEN03,10329.79,36.67,concluida,balcao
V001338,2023-10-20 09:09:00,CLI0020,VEN04,2926.88,0.0,concluida,telefone
V001339,2023-10-20 14:06:00,CLI0027,VEN02,332.0,0.0,concluida,balcao
V001340,2023-10-20 11:24:00,CLI0040,VEN03,609.87,0.0,concluida,balcao
V001341,2023-10-20 11:28:00,CLI0041,VEN03,989.34,3.6,concluida,balcao
V001342,2023-10-20 10:48:00,CLI0052,VEN03,1807.8,0.0,concluida,balcao
V001343,2023-10-20 16:43:00,CLI0092,VEN02,11660.81,278.08,concluida,balcao
V001344,2023-10-20 18:26:00,CLI0112,VEN01,779.88,0.0,concluida,telefone
V001345,2023-10-21 18:25:00,CLI0090,VEN04,1380.48,8.14,concluida,balcao
V001346,2023-10-22 08:26:00,CLI0006,VEN01,4815.76,412.39,concluida,balcao
V001347,2023-10-22 10:26:00,CLI0096,VEN03,12690.06,0.0,concluida,balcao
V001348,2023-10-23 15:40:00,CLI0067,VEN04,20612.02,0.0,concluida,balcao
V001349,2023-10-23 10:15:00,CLI0085,VEN02,2660.22,0.0,concluida,balcao
V001350,2023-10-23 07:25:00,CLI0090,VEN03,588.61,11.74,concluida,balcao
V001351,2023-10-24 16:00:00,CLI0057,VEN01,826.63,0.56,concluida,balcao
V001352,2023-10-24 07:00:00,CLI0092,VEN01,9702.68,214.69,concluida,balcao
V001353,2023-10-24 08:48:00,CLI0100,VEN02,1131.16,7.84,concluida,balcao
V001354,2023-10-25 18:16:00,CLI0067,VEN04,6109.77,250.87,concluida,balcao
V001355,2023-10-25 17:54:00,CLI0069,VEN03,1248.32,0.0,concluida,balcao
V001356,2023-10-25 07:15:00,CLI0073,VEN04,591.35,0.0,concluida,balcao
V001357,2023-10-25 17:21:00,CLI0087,VEN04,211.62,0.0,concluida,balcao
V001358,2023-10-25 08:42:00,CLI0115,VEN02,24595.02,525.84,concluida,balcao
V001359,2023-10-25 18:11:00,CLI0129,VEN01,14866.35,493.66,concluida,balcao
V001360,2023-10-25 17:49:00,CLI0132,VEN04,104.88,0.0,concluida,balcao
V001361,2023-10-26 16:17:00,CLI0045,VEN02,335.56,0.0,concluida,balcao
V001362,2023-10-26 07:52:00,CLI0052,VEN02,1387.94,14.38,concluida,balcao
V001363,2023-10-26 14:59:00,CLI0067,VEN01,8678.1,94.97,concluida,telefone
V001364,2023-10-26 18:24:00,CLI0096,VEN02,13014.99,54.98,concluida,telefone
V001365,2023-10-26 11:57:00,CLI0103,VEN04,5519.56,470.66,concluida,balcao
V001366,2023-10-26 11:42:00,CLI0117,VEN04,17791.08,347.27,concluida,telefone
V001367,2023-10-27 15:05:00,CLI0015,VEN04,1243.62,8.36,concluida,balcao
V001368,2023-10-27 16:17:00,CLI0020,VEN01,6272.7,0.0,concluida,balcao
V001369,2023-10-27 16:07:00,CLI0046,VEN03,144.23,2.06,concluida,balcao
V001370,2023-10-27 11:32:00,CLI0064,VEN01,188.97,0.0,concluida,balcao
V001371,2023-10-27 18:33:00,CLI0075,VEN01,616.36,0.0,concluida,telefone
V001372,2023-10-27 18:07:00,CLI0096,VEN01,13977.18,9.25,concluida,balcao
V001373,2023-10-27 10:12:00,CLI0103,VEN03,23208.48,38.08,concluida,telefone
V001374,2023-10-28 07:08:00,CLI0028,VEN04,1280.2,21.29,concluida,balcao
V001375,2023-10-28 10:29:00,CLI0067,VEN02,31195.1,808.33,concluida,balcao
V001376,2023-10-28 16:57:00,CLI0084,VEN02,2146.53,3.51,concluida,telefone
V001377,2023-10-28 11:36:00,CLI0096,VEN03,11222.14,261.8,concluida,balcao
V001378,2023-10-28 07:50:00,CLI0119,VEN02,22.93,0.0,concluida,balcao
V001379,2023-10-29 08:50:00,CLI0006,VEN01,3033.56,62.77,concluida,balcao
V001380,2023-10-29 15:59:00,CLI0100,VEN01,401.96,0.0,concluida,telefone
V001381,2023-10-29 18:18:00,CLI0116,VEN03,98.43,0.0,concluida,balcao
V001382,2023-10-30 08:25:00,CLI0023,VEN01,13361.31,380.73,concluida,balcao
V001383,2023-10-30 12:07:00,CLI0129,VEN01,1282.83,80.99,concluida,telefone
V001384,2023-10-31 17:40:00,CLI0027,VEN04,123.52,0.0,concluida,balcao
V001385,2023-10-31 14:11:00,CLI0035,VEN03,581.49,0.0,concluida,balcao
V001386,2023-10-31 12:04:00,CLI0064,VEN03,1970.2,0.0,concluida,telefone
V001387,2023-10-31 07:47:00,CLI0092,VEN04,20981.91,1001.73,concluida,balcao
V001388,2023-10-31 07:22:00,CLI0098,VEN02,1297.88,3.81,concluida,telefone
V001389,2023-10-31 14:42:00,CLI0130,VEN04,13740.13,279.3,concluida,telefone
V001390,2023-11-01 17:01:00,CLI0038,VEN03,1137.29,0.0,concluida,balcao
V001391,2023-11-01 13:56:00,CLI0071,VEN04,19468.92,169.34,concluida,balcao
V001392,2023-11-01 18:33:00,CLI0075,VEN03,576.59,0.0,concluida,telefone
V001393,2023-11-01 12:00:00,CLI0098,VEN01,1928.87,6.53,concluida,balcao
V001394,2023-11-01 09:49:00,CLI0103,VEN04,25429.35,740.95,concluida,balcao
V001395,2023-11-01 18:30:00,CLI0126,VEN02,466.27,0.0,concluida,balcao
V001396,2023-11-01 13:46:00,CLI0134,VEN03,2163.92,0.0,concluida,balcao
V001397,2023-11-01 07:04:00,CLI0147,VEN02,30198.25,163.97,concluida,balcao
V001398,2023-11-02 17:25:00,CLI0015,VEN01,1146.33,0.0,concluida,balcao
V001399,2023-11-02 16:31:00,CLI0020,VEN04,1043.13,20.09,concluida,balcao
V001400,2023-11-02 09:24:00,CLI0023,VEN01,13622.96,243.0,concluida,balcao
V001401,2023-11-02 11:14:00,CLI0073,VEN02,1061.09,0.0,concluida,balcao
V001402,2023-11-02 15:00:00,CLI0081,VEN02,11162.96,0.0,concluida,balcao
V001403,2023-11-02 14:29:00,CLI0112,VEN02,40.97,0.0,concluida,balcao
V001404,2023-11-02 08:15:00,CLI0121,VEN03,77.0,0.0,concluida,balcao
V001405,2023-11-03 13:01:00,CLI0013,VEN02,183.96,0.0,concluida,telefone
